,model,param_config,filename,precision_prod,params,rank_prod
285,XGBClassifier,35,"(0, 4, 35)_XGBClassifier_date_params.csv",0.6217948717948718,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.8, 'colsample_bynode': None, 'colsample_bytree': 0.4, 'gamma': 1.0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.006268396123262864, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 0.9942159204409291, 'missing': None, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 0.5778630530599796, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",90.5
286,XGBClassifier,36,"(0, 4, 36)_XGBClassifier_date_params.csv",0.5947368421052631,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.6, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.0012443014989939852, 'max_delta_step': None, 'max_depth': 20, 'min_child_weight': 0.7923752564055931, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.3258974672122958, 'scale_pos_weight': None, 'subsample': 0.5, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",120.0
287,XGBClassifier,37,"(0, 4, 37)_XGBClassifier_date_params.csv",0.3905325443786982,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.4, 'colsample_bynode': None, 'colsample_bytree': 0.9, 'gamma': 1.0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.5681080141861572, 'max_delta_step': None, 'max_depth': 6, 'min_child_weight': 3.775431924949076, 'missing': None, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 0.24900285064657593, 'scale_pos_weight': None, 'subsample': 0.6, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",254.0
288,XGBClassifier,38,"(0, 4, 38)_XGBClassifier_date_params.csv",0.6595744680851063,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.7, 'colsample_bynode': None, 'colsample_bytree': 0.7, 'gamma': 1.0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.12344584373706469, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 0.9236480251716712, 'missing': None, 'monotone_constraints': None, 'n_estimators': 200, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 2.911848946144795, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",25.0
289,XGBClassifier,39,"(0, 4, 39)_XGBClassifier_date_params.csv",0.5902439024390244,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.8, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.5795745249419244, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 7.494393517823106, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 17.6914427420762, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",125.0
290,XGBClassifier,40,"(0, 4, 40)_XGBClassifier_date_params.csv",0.6243093922651933,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.4, 'colsample_bynode': None, 'colsample_bytree': 0.6, 'gamma': 0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.00593834709271331, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 1.0287159436141688, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 0.1545663206696368, 'scale_pos_weight': None, 'subsample': 0.5, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",85.0
291,XGBClassifier,41,"(0, 4, 41)_XGBClassifier_date_params.csv",0.6230366492146597,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.9, 'colsample_bynode': None, 'colsample_bytree': 0.4, 'gamma': 1.0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.011018214186426577, 'max_delta_step': None, 'max_depth': 15, 'min_child_weight': 0.8615443612008151, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 2.8634050581967303, 'scale_pos_weight': None, 'subsample': 0.6, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",88.0
292,XGBClassifier,42,"(0, 4, 42)_XGBClassifier_date_params.csv",0.0,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.8, 'colsample_bynode': None, 'colsample_bytree': 0.5, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 3.604285284475102, 'max_delta_step': None, 'max_depth': 6, 'min_child_weight': 6.956742054467501, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 14.017916618381392, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",316.0
293,XGBClassifier,43,"(0, 4, 43)_XGBClassifier_date_params.csv",0.6944444444444444,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.5, 'colsample_bynode': None, 'colsample_bytree': 1.0, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.012130347519782503, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 0.8949835764817012, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.100780059568208, 'scale_pos_weight': None, 'subsample': 1.0, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",3.0
294,XGBClassifier,44,"(0, 4, 44)_XGBClassifier_date_params.csv",0.5841121495327103,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.7, 'colsample_bynode': None, 'colsample_bytree': 1.0, 'gamma': 0.5, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6129589225729709, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 3.3958064553089247, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.7040267743128668, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",134.0
295,XGBClassifier,45,"(0, 4, 45)_XGBClassifier_date_params.csv",0.6741573033707865,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.5, 'colsample_bynode': None, 'colsample_bytree': 0.8, 'gamma': 0.25, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.030463268561166042, 'max_delta_step': None, 'max_depth': 15, 'min_child_weight': 0.9790687469116182, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.6533373579346542, 'scale_pos_weight': None, 'subsample': 0.5, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",7.0
296,XGBClassifier,46,"(0, 4, 46)_XGBClassifier_date_params.csv",0.0,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.4, 'colsample_bynode': None, 'colsample_bytree': 0.6, 'gamma': 0.25, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 2.25590911433536, 'max_delta_step': None, 'max_depth': 20, 'min_child_weight': 1.4668742825065482, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 0.8044380929724977, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",316.0
297,XGBClassifier,47,"(0, 4, 47)_XGBClassifier_date_params.csv",0.6019900497512438,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.7, 'colsample_bynode': None, 'colsample_bytree': 0.7, 'gamma': 1.0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.0015762516088071825, 'max_delta_step': None, 'max_depth': 10, 'min_child_weight': 0.521335484279385, 'missing': None, 'monotone_constraints': None, 'n_estimators': 150, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 20.499451718711985, 'scale_pos_weight': None, 'subsample': 0.9, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",112.0
298,XGBClassifier,48,"(0, 4, 48)_XGBClassifier_date_params.csv",0.5967741935483871,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.8, 'colsample_bynode': None, 'colsample_bytree': 0.6, 'gamma': 0.25, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.002145057488416234, 'max_delta_step': None, 'max_depth': 20, 'min_child_weight': 5.667037105968504, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 1.8264946314358683, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",119.0
299,XGBClassifier,49,"(0, 4, 49)_XGBClassifier_date_params.csv",0.6,"{'objective': 'binary:logistic', 'base_score': None, 'booster': None, 'colsample_bylevel': 0.6, 'colsample_bynode': None, 'colsample_bytree': 0.5, 'gamma': 0, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.0022758000922052887, 'max_delta_step': None, 'max_depth': 6, 'min_child_weight': 0.7413666918401843, 'missing': None, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': -1, 'num_parallel_tree': None, 'random_state': None, 'reg_alpha': None, 'reg_lambda': 2.688014466203825, 'scale_pos_weight': None, 'subsample': 0.8, 'tree_method': None, 'validate_parameters': None, 'verbosity': None, 'silent': False}",115.5
300,lgb_LGBMClassifier,0,"(0, 3, 0)_lgb_LGBMClassifier_date_params.csv",0.6149425287356322,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7292881023563949, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 217, 'min_child_weight': 1e-05, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 9, 'objective': None, 'random_state': None, 'reg_alpha': 37.48321662847926, 'reg_lambda': 34.814103519174665, 'silent': True, 'subsample': 0.6988509574287779, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",99.0
301,lgb_LGBMClassifier,1,"(0, 3, 1)_lgb_LGBMClassifier_date_params.csv",0.5885714285714285,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6306290243756199, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 187, 'min_child_weight': 100.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 30, 'objective': None, 'random_state': None, 'reg_alpha': 77.80155576901416, 'reg_lambda': 1.4135935551752297, 'silent': True, 'subsample': 0.8333800304661316, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",131.0
302,lgb_LGBMClassifier,2,"(0, 3, 2)_lgb_LGBMClassifier_date_params.csv",0.6708074534161491,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7173369518517427, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 188, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 43, 'objective': None, 'random_state': None, 'reg_alpha': 32.22821784787406, 'reg_lambda': 1.028462547983763, 'silent': True, 'subsample': 0.7185374976409578, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",10.0
303,lgb_LGBMClassifier,3,"(0, 3, 3)_lgb_LGBMClassifier_date_params.csv",0.6158940397350994,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6209449239043288, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 297, 'min_child_weight': 1e-05, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 24, 'objective': None, 'random_state': None, 'reg_alpha': 2.635264040018726, 'reg_lambda': 25.277391559845512, 'silent': True, 'subsample': 0.6163819836409639, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",97.0
304,lgb_LGBMClassifier,4,"(0, 3, 4)_lgb_LGBMClassifier_date_params.csv",0.5864197530864198,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.8073277180713763, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 388, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 15, 'objective': None, 'random_state': None, 'reg_alpha': 4.093734644841741, 'reg_lambda': 18.873257833005628, 'silent': True, 'subsample': 0.2847260857502337, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",132.0
305,lgb_LGBMClassifier,5,"(0, 3, 5)_lgb_LGBMClassifier_date_params.csv",0.6649214659685864,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6841602516079945, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 470, 'min_child_weight': 1000.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 34, 'objective': None, 'random_state': None, 'reg_alpha': 5.073432032394333, 'reg_lambda': 0.1138595338148941, 'silent': True, 'subsample': 0.6941083976607016, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",18.0
306,lgb_LGBMClassifier,6,"(0, 3, 6)_lgb_LGBMClassifier_date_params.csv",0.656441717791411,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.7672574336334528, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 344, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 21, 'objective': None, 'random_state': None, 'reg_alpha': 51.026458440329556, 'reg_lambda': 2.237947889232046, 'silent': True, 'subsample': 0.690450766307306, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",32.0
307,lgb_LGBMClassifier,7,"(0, 3, 7)_lgb_LGBMClassifier_date_params.csv",0.6415094339622641,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.9414091499043905, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 157, 'min_child_weight': 0.1, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 44, 'objective': None, 'random_state': None, 'reg_alpha': 10.278118224157007, 'reg_lambda': 0.42770830499620704, 'silent': True, 'subsample': 0.30314103812388266, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",60.0
308,lgb_LGBMClassifier,8,"(0, 3, 8)_lgb_LGBMClassifier_date_params.csv",0.6167664670658682,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.5892570105545103, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 153, 'min_child_weight': 1, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 17, 'objective': None, 'random_state': None, 'reg_alpha': 92.2829595742744, 'reg_lambda': 0.20236454843648893, 'silent': True, 'subsample': 0.3671014048758678, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",95.0
309,lgb_LGBMClassifier,9,"(0, 3, 9)_lgb_LGBMClassifier_date_params.csv",0.5898876404494382,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.49678571073099775, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 456, 'min_child_weight': 1, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 46, 'objective': None, 'random_state': None, 'reg_alpha': 1.7502728844860826, 'reg_lambda': 2.655171066269984, 'silent': True, 'subsample': 0.6988080809054946, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",126.5
310,lgb_LGBMClassifier,10,"(0, 3, 10)_lgb_LGBMClassifier_date_params.csv",0.631578947368421,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.602804568903335, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 473, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 11, 'objective': None, 'random_state': None, 'reg_alpha': 0.38881864731536653, 'reg_lambda': 1.276954761904551, 'silent': True, 'subsample': 0.8567945838783482, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",77.5
311,lgb_LGBMClassifier,11,"(0, 3, 11)_lgb_LGBMClassifier_date_params.csv",0.6091954022988506,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.4582607654758368, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 278, 'min_child_weight': 1, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 40, 'objective': None, 'random_state': None, 'reg_alpha': 82.38250767674893, 'reg_lambda': 43.11023736056377, 'silent': True, 'subsample': 0.6076995013759201, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",103.0
312,lgb_LGBMClassifier,12,"(0, 3, 12)_lgb_LGBMClassifier_date_params.csv",0.6385542168674698,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.4334288162209638, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 301, 'min_child_weight': 1e-05, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 16, 'objective': None, 'random_state': None, 'reg_alpha': 0.7053763390632227, 'reg_lambda': 0.2293980298131186, 'silent': True, 'subsample': 0.436912158017716, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",65.0
313,lgb_LGBMClassifier,13,"(0, 3, 13)_lgb_LGBMClassifier_date_params.csv",0.6303030303030303,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.47123663137254646, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 198, 'min_child_weight': 0.1, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 36, 'objective': None, 'random_state': None, 'reg_alpha': 0.1557551764150476, 'reg_lambda': 11.951333297092354, 'silent': True, 'subsample': 0.6532811633652602, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",79.0
314,lgb_LGBMClassifier,14,"(0, 3, 14)_lgb_LGBMClassifier_date_params.csv",0.64375,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.5592336945636672, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 370, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 42, 'objective': None, 'random_state': None, 'reg_alpha': 61.36045802294307, 'reg_lambda': 0.903039728888593, 'silent': True, 'subsample': 0.7339283039709454, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",53.0
315,lgb_LGBMClassifier,15,"(0, 3, 15)_lgb_LGBMClassifier_date_params.csv",0.5847953216374269,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.4790787174426353, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 132, 'min_child_weight': 100.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 6, 'objective': None, 'random_state': None, 'reg_alpha': 0.6225733021242984, 'reg_lambda': 1.561213357120276, 'silent': True, 'subsample': 0.6422571839100573, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",133.0
316,lgb_LGBMClassifier,16,"(0, 3, 16)_lgb_LGBMClassifier_date_params.csv",0.0,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.4989642761451305, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 177, 'min_child_weight': 10000.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 8, 'objective': None, 'random_state': None, 'reg_alpha': 0.6456897906217103, 'reg_lambda': 16.053955926854304, 'silent': True, 'subsample': 0.9697508360939506, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",316.0
317,lgb_LGBMClassifier,17,"(0, 3, 17)_lgb_LGBMClassifier_date_params.csv",0.0,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.5492518861119748, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 119, 'min_child_weight': 10000.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 32, 'objective': None, 'random_state': None, 'reg_alpha': 5.209016311370384, 'reg_lambda': 0.46692260295589777, 'silent': True, 'subsample': 0.962199209213588, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",316.0
318,lgb_LGBMClassifier,18,"(0, 3, 18)_lgb_LGBMClassifier_date_params.csv",0.6217948717948718,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6682752271705764, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 360, 'min_child_weight': 0.1, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 17, 'objective': None, 'random_state': None, 'reg_alpha': 0.7803884850277906, 'reg_lambda': 27.63079998696547, 'silent': True, 'subsample': 0.5172045926775877, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",90.5
319,lgb_LGBMClassifier,19,"(0, 3, 19)_lgb_LGBMClassifier_date_params.csv",0.620253164556962,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.928661918266697, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 252, 'min_child_weight': 10.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 31, 'objective': None, 'random_state': None, 'reg_alpha': 5.826332361509408, 'reg_lambda': 9.528076517800192, 'silent': True, 'subsample': 0.6265650031333185, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",92.0
320,lgb_LGBMClassifier,20,"(0, 3, 20)_lgb_LGBMClassifier_date_params.csv",0.6235294117647059,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.5383198141037979, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 460, 'min_child_weight': 1e-05, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 42, 'objective': None, 'random_state': None, 'reg_alpha': 6.594466135702368, 'reg_lambda': 0.11417725427734145, 'silent': True, 'subsample': 0.44125985333963946, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",86.0
321,lgb_LGBMClassifier,21,"(0, 3, 21)_lgb_LGBMClassifier_date_params.csv",0.0,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.796104122495611, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 284, 'min_child_weight': 10000.0, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 21, 'objective': None, 'random_state': None, 'reg_alpha': 17.681109406050975, 'reg_lambda': 43.18735144349637, 'silent': True, 'subsample': 0.28229068695475057, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",316.0
322,lgb_LGBMClassifier,22,"(0, 3, 22)_lgb_LGBMClassifier_date_params.csv",0.592814371257485,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.45542433367653895, 'importance_type': 'split', 'learning_rate': 0.1286533878235534, 'max_depth': 61, 'min_child_samples': 449, 'min_child_weight': 0.001, 'min_split_gain': 0.0, 'n_estimators': 100, 'n_jobs': -1, 'num_leaves': 37, 'objective': None, 'random_state': None, 'reg_alpha': 0.12614652184315867, 'reg_lambda': 80.70218545326337, 'silent': True, 'subsample': 0.45679779309879803, 'subsample_for_bin': 200000, 'subsample_freq': 0, 'metric': 'mae', 'min_data': 40, 'sub_feature': 0.44001848582539516}",121.0
